0.033173047	-0.057198558	-0.2575828	-0.1381025	0.24877487	-0.08187251	-0.04954492	-0.24510977	0.01715555	-0.045968913	0.009059797	-0.086480744	0.09107213	-0.20513476	0.14261399	0.06179571
-0.045153882	-0.3496385	-0.50897515	-0.23176084	-0.08183278	-0.5287628	0.24291404	-0.17621475	0.17443687	0.12706944	-0.16883996	-0.5357467	-0.082058	-0.29331726	0.5817514	0.15004589
-0.21799695	-0.46839523	-0.17501025	0.010006888	0.36585182	0.13523833	-0.07443865	-0.37928125	-0.085157715	-0.19979881	0.013554316	0.22191145	0.45268682	-0.34059417	-0.23820597	0.20999107
0.020377973	0.09789896	-0.11164632	-0.16202165	0.40725598	0.16608489	-0.05879352	-0.17620464	0.07807606	-0.040807236	0.0037303115	0.089739114	0.08634067	-0.08223458	-0.07242484	0.0971029
0.11614584	0.27632624	-0.056482006	-0.04988441	0.2753029	0.16167708	-0.22342706	-0.16400562	0.107226044	-0.17534912	0.06595722	0.049442917	-0.12785581	0.089728154	-0.014474987	0.08021572
-0.35752475	-0.62276506	0.2922883	0.16239437	0.49716654	0.353356	-0.13811769	-0.2678522	-0.46563107	-0.26041484	0.23779893	0.5466625	0.74848616	-0.4116004	-0.6043479	0.11670261
0.0057356404	-0.31178725	-0.2034332	-0.21133159	0.028917653	-0.28731835	0.13506813	-0.090240255	-0.01338364	0.07612124	0.0235616	-0.16046686	0.20447944	-0.281238	0.16408782	0.0006385036
0.020889077	-0.19863346	-0.17161065	-0.1278301	-0.003860489	-0.061804947	0.0023745776	-0.17665827	-0.12930512	-0.1003362	0.007409985	-0.17846626	0.124938734	-0.20596012	0.23801586	-0.0020960048
-0.059878923	0.27224147	0.44824427	0.24607874	0.51892596	0.55213696	-0.5257188	-0.21647917	-0.5268014	-0.5819271	0.3051704	0.55637586	0.540583	-0.25047043	-0.47328022	-0.20130543
-0.14227532	-0.36408693	-0.14817007	-0.060313206	0.10608271	-0.0672156	0.09898474	-0.08964999	-0.10943835	-0.0057237083	0.06495838	0.0054492275	0.39022198	-0.31085795	0.037750028	0.07792736
0.24875274	-0.31023243	-0.051649217	-0.3771047	-0.03775577	-0.44625822	0.30617124	0.14602655	-0.28995702	0.2359373	0.2541437	-0.39699885	0.4031293	-0.5911358	0.40632737	-0.359181
0.25943935	0.3828166	0.17611955	-0.06716613	-0.070650384	0.14924762	-0.3532796	0.08395617	-0.49815542	-0.49039236	0.20575932	-0.15088227	0.15326104	-0.44144228	0.32272345	-0.45561886
0.17103833	0.5965248	0.20396587	0.008101967	0.4088123	0.43513888	-0.5488777	-0.11703792	-0.08389588	-0.30509058	0.006704649	0.23848248	-0.27999827	0.26609227	-0.21648057	-0.029633988
-0.21550894	-0.42916375	-0.35106432	0.00796124	-0.014289843	-0.3253845	0.044902455	-0.25847346	0.09604923	-0.042322278	-0.20851073	-0.21181366	-2.1300577e-05	-0.06454222	0.23894948	0.26839134
0.050887298	0.24383076	-0.5417475	-0.13097607	0.13101609	-0.39236346	0.06988987	-0.18869837	0.56252134	0.2390797	-0.3827688	-0.4076628	-0.53751385	0.4474967	0.44100413	0.42481494
-0.08908151	-0.16631258	-0.38578647	0.012400434	-0.28019014	-0.4921468	0.027179478	-0.17629066	0.12716344	-0.058671106	-0.21814926	-0.5083268	-0.2921962	-0.011472754	0.6177268	0.13693577
-0.1690222	0.21121679	-0.43862522	0.18149664	-0.11965956	-0.09731195	-0.30397362	-0.39089552	0.17980699	-0.23074117	-0.45892063	-0.33263567	-0.484851	0.44315046	0.42544818	0.36559248
-0.14718811	-0.11620691	-0.37937334	-0.03922093	0.2588027	-0.107007414	-0.02179731	-0.3126683	0.316582	0.116246544	-0.2842957	-0.019392807	-0.18922234	0.23390041	0.00022359497	0.43032163
-0.47085434	-1.0213355	-0.25474098	0.050101086	0.762026	0.08734607	0.11455083	-0.31467375	0.44346622	0.13627107	0.06265882	0.56460625	0.81746715	-0.05191053	-0.7893956	0.60134894
0.41954082	0.48330408	0.141832	-0.42936522	0.5131902	0.0911658	0.1780525	0.3144726	0.07915903	0.28462592	0.32130188	0.02399277	-0.061784927	-0.1364089	-0.13177672	-0.22413698
0.30725816	0.29102162	0.21605542	-0.3118342	0.42356074	0.06352218	0.18201356	0.22050118	-0.025508007	0.20753047	0.30585253	0.05215576	0.167962	-0.3975197	-0.1091985	-0.26973134
-0.3744462	-0.6232521	-0.055567633	0.33382842	-0.15903653	0.16955769	-0.26440036	-0.38558036	-0.47895655	-0.3545884	-0.14098607	0.082632646	0.61789197	-0.1649734	-0.059183773	0.16705193
0.013516575	-0.14777517	-0.18355797	-0.056478903	-0.19233637	-0.31389263	0.0052589397	-0.06789536	-0.25283417	-0.30533016	-0.069634214	-0.3577452	0.038501956	-0.3524696	0.4462542	-0.07749405
-0.1713686	-0.7023156	-0.32778192	0.010504837	-0.069497734	-0.40211532	0.15980162	-0.1605062	-0.06331241	0.06302823	-0.054406207	-0.2039128	0.43688393	-0.32309547	0.18466231	0.17395574
