0.0341302	-0.046946276	-0.03400332	-0.007952393	0.08851547	-0.028422367	0.014307871	0.075528175	0.07665969	-0.004538566	-0.00096481194	-0.003830235	0.039158303	-0.0981159	0.05132306	0.005138887
-0.022565428	-0.045867592	-0.008955484	0.0012008301	0.11621039	-0.0064487313	-0.0043605478	0.061051533	-0.004131635	-0.077865265	-0.0011216969	0.024957562	-0.036187552	-0.07694985	0.019283617	0.008814069
-0.054981414	-0.07776978	0.03322268	0.06675707	0.059232663	-0.062502526	-0.044990882	0.018837238	-0.0067181173	-0.09177904	-0.015431369	0.043335833	0.030367253	-0.17167564	0.03860441	-0.02115129
-0.02029849	-0.046452746	-0.07213297	0.055487063	0.08891543	-0.036932956	0.0026814276	0.0098199565	0.0105515625	-0.030769244	-0.019357704	0.013751716	0.013350204	-0.16956776	0.106126964	0.014256124
0.044245873	-0.073826425	0.07483716	-0.039001346	0.1037032	0.026691161	-0.05491084	0.044796642	0.04244884	0.012940652	0.008071502	-0.021996966	0.035101198	-0.14720437	0.11069789	0.024116343
-0.06009015	-0.025645413	-0.009939671	0.016826354	-0.017127056	-0.093225196	0.010198714	0.070772596	0.06554864	0.01984798	-0.0050843693	-0.0043984484	0.0085604405	-0.2163354	0.06607587	-0.03951481
-0.08096215	-0.06348952	0.012204852	0.09242041	0.063275985	-0.002967623	-0.062951565	0.12150397	0.032356624	-0.06812346	-0.003630919	0.067693986	0.029973036	-0.10414353	0.010575733	-0.059706073
-0.008739796	-0.068914264	-0.05029919	-0.0014982818	0.016967515	0.005658387	-0.02181405	0.07312034	-0.012923145	-0.041418217	-0.007259055	0.014666645	0.051286396	-0.09960598	0.054033462	0.003795068
0.013092357	-0.050427727	-0.042228814	0.060369723	0.05425353	-0.026922736	-0.0069060763	0.0601793	0.04331685	-0.030386373	0.04118308	-0.018155456	0.025901696	-0.16471758	0.07993864	0.020925486
0.03131129	-0.029378342	0.04958257	0.0828268	0.03263145	-0.0136215035	0.0040652677	0.047668613	0.029132506	-0.08405112	0.015969727	-0.024853215	0.08244597	-0.054579772	0.020210627	-0.01169924
0.033977624	-0.02894141	0.013857093	0.038446553	0.039414223	-0.03620618	-0.005007907	0.00013686174	-0.04887027	0.011821236	-0.0110014295	0.022610698	-0.066694625	-0.07208351	-0.021015624	-0.008410283
0.018557023	-0.07512075	-0.017976101	0.012521235	0.048310596	-0.030749198	0.017287623	0.08709362	-0.05482066	-0.01612643	-0.030412538	-0.063340634	0.0024643862	-0.04416824	0.06944382	0.0014250432
-0.014793312	-0.11840959	-0.06603243	0.00089234527	0.08394402	-0.03534026	0.026908161	-0.009216757	-0.008340683	-0.039712656	-0.029273428	0.094400465	0.034905262	-0.07974715	0.0009302094	-0.04932154
-0.012730905	-0.07185664	-0.054294664	-0.04441378	-0.022349058	0.026639936	-0.11987274	0.11034504	-0.07162888	-0.025857693	-0.043059137	-0.00040957	-0.01375745	-0.07716296	0.004014115	0.0017627653
